latitude	longitude	mag
40.3302	-124.607	2.2
41.269	-121.5315	2
36.4965	-121.0753	2.4
39.6542	-111.5872	2
36.4664	-116.0128	2.48
39.5312	-123.04	3.1
38.812	-122.8155	2.3
44.5725	-112.7433	2.2
39.3815	-122.9005	2.1
36.7678	-121.4808	2.6
39.3802	-122.9027	2
36.294	-121.3658	2.4
32.7323	-118.1163	2.3
40.429	-125.143	3.4
40.418	-125.3685	3.1
31.8117	-116.1392	2.3
36.3143	-120.4275	2.5
40.781	-123.7912	2.5
33.9582	-118.4185	3.1
37.4962	-118.7335	2.5
40.3537	-125.3655	2.4
41.6865	-109.8398	2.3
33.4918	-116.4478	2.3
40.3005	-125.8193	2.5
32.233	-115.2747	2.7
32.7385	-115.4253	2.3
36.0252	-120.5945	2.2
32.6167	-115.753	2.2
32.6177	-115.7528	2.1
36.2348	-120.2657	2.1
40.6388	-124.8153	2.4
33.6463	-116.7402	3.1
33.646	-116.74	3.1
36.176	-117.8513	2.6
40.6175	-123.9647	2.4
32.6255	-115.7573	2.3
40.243	-119.5642	2.2
35.3422	-117.9235	2.5
33.5053	-116.4745	2.5
32.6055	-115.7453	2.1
36.703	-121.3393	2.7
37.8552	-115.3873	2.19
40.289	-126.7232	3.1
36.0505	-117.8633	2.2
32.338	-115.3322	3.2
40.294	-124.53	2.2
40.2895	-124.5532	2.9
38.83	-122.8003	2
38.8352	-122.8002	2.2
38.8315	-122.7987	2.7
38.7963	-122.7708	2.4
36.0397	-120.9327	2.5
33.0653	-116.4642	2
37.4075	-118.5683	2.7
35.857	-121.5002	2.3
38.8033	-122.7987	2.4
33.9812	-117.2025	2.1
35.7267	-121.1085	2.7
38.8195	-122.8105	2
36.0943	-118.5672	2.4
38.8248	-122.8018	2.4
34.272	-119.6817	2.4
38.8155	-122.8117	2
37.9303	-115.7686	3.04
37.5353	-118.8277	2.2
38.843	-122.8312	2.1
38.843	-122.832	2
34.6807	-116.2755	2.1
39.9917	-120.5798	2.8
41.2367	-125.9237	3
33.3405	-115.7227	2.3
32.295	-115.2053	3.5
32.3048	-115.2257	3.1
36.0767	-119.8457	2.3
33.481	-116.4413	2
36.019	-117.788	2
37.455	-121.7725	2.1
37.4602	-121.7727	3.1
38.8182	-122.8038	2.1
31.8303	-114.9858	2.5
32.2167	-115.239	2.9
45.4563	-122.8222	2.5
36.445	-121.011	2
32.5667	-115.6978	2.2
38.0684	-116.7976	2.24
38.5563	-119.6192	2.3
37.7572	-122.572	2.3
40.0012	-111.7932	2.8
36.0362	-117.8042	2
38.5567	-119.6217	2.5
40.3103	-124.3457	2.5
37.3058	-117.2561	2.18
32.2463	-115.2837	2.5
40.2907	-125.3933	2.4
41.8568	-112.3363	2.3
38.8145	-122.8165	3
38.8043	-122.801	2
38.8225	-122.8008	2.1
35.9018	-117.8168	2.1
33.0072	-116.481	2.7
38.5513	-119.6337	2
33.3377	-116.7707	2
38.555	-119.6205	3.2
32.3677	-115.4613	2.2
32.2405	-115.2698	4.1
36.1732	-117.851	2.6
36.0702	-121.0442	2
36.1785	-117.8497	2.5
36.1775	-117.8518	2.7
40.0197	-111.063	2
39.3433	-122.905	2.6
36.611	-121.219	2.7
37.3217	-114.9301	2.5
42.606	-122.4033	2
36.4977	-121.0737	2.4
38.7842	-122.744	2.1
38.7895	-122.7483	3.5
38.4702	-122.6783	2.2
45.9585	-119.7302	2.2
39.1977	-123.5772	2
35.4913	-118.3938	3.1
38.7898	-122.7368	2
38.6363	-119.7972	2.3
32.653	-115.9458	2.7
38.7878	-122.7622	2
40.3722	-124.6727	2.3
33.7987	-116.0917	2.3
39.406	-120.1768	2
36.52	-121.105	2.1
32.6523	-115.9405	2.1
38.7867	-122.762	2
37.4752	-118.3645	3.4
34.5932	-118.6255	2.7
37.8045	-119.0073	2.6
36.5748	-121.1712	2.2
35.7953	-121.3278	2
38.8077	-122.8117	2.9
33.49	-116.4598	2.7
37.3855	-114.326	3.59
31.492	-115.5005	3
35.4897	-118.3958	2.1
36.8312	-121.5728	2.9
38.8107	-122.8133	2.7
31.8787	-114.9427	2.6
33.0012	-116.3412	2.2
38.7887	-122.7777	2.1
38.8365	-122.797	2.5
36.9653	-121.4533	2.4
31.5003	-115.5867	2.6
36.0063	-118.3923	2
40.5903	-124.0607	2
41.6548	-125.006	2.4
40.3848	-124.5478	2.2
36.9852	-121.6365	2.1
33.7998	-116.089	2.4
33.804	-116.0923	2.5
33.8075	-116.0827	2.4
39.5112	-111.2098	2
37.5358	-118.8612	2
37.866	-121.7905	2.6
38.8373	-122.7753	2.1
39.5268	-122.7393	2.1
32.4537	-115.596	2.7
45.1255	-122.7132	2.2
32.201	-115.268	2.4
38.8263	-122.85	2.2
36.6185	-121.2255	2
31.8142	-115.0743	2.7
37.299	-121.6752	2
33.1783	-115.6227	2.8
33.1782	-115.6225	2.6
33.1732	-115.6207	2.1
39.8315	-120.0567	2.2
33.6502	-117.0213	2
40.2828	-127.1825	3.1
33.7985	-116.0945	2.4
36.5762	-121.1345	2.9
40.503	-124.5233	3
44.6768	-113.9926	2.1
34.3528	-116.1962	2
32.2345	-115.2795	3
37.4835	-117.9057	2
40.3017	-121.4608	2.9
37.204	-114.1062	2.2
36.625	-121.237	2
37.3854	-114.9607	3.44
34.71	-116.29	2.9
35.8842	-118.35	2.3
36.3985	-117.8503	2
37.3099	-114.7626	2.58
36.4042	-117.8413	2.9
38.836	-122.8765	2
36.5613	-121.0752	2.1
34.7123	-116.2883	2.4
38.8263	-123.6078	2.7
34.7115	-116.287	3.2
37.6247	-118.857	2
33.8023	-116.0932	3.5
34.6418	-116.6523	2
38.8297	-122.8542	2
38.8228	-123.612	2.3
33.801	-116.0917	2.6
41.2072	-123.4978	2.6
38.8163	-123.6233	2.1
36.158	-120.1727	2.4
38.8215	-122.761	2.6
33.8142	-116.1043	2
40.4385	-124.0853	2.1
36.2593	-120.4518	2.4
40.2943	-124.5008	3
38.8123	-122.8285	2.4
33.8023	-116.0918	2.9
38.7677	-122.7217	2
38.7705	-122.7212	2.2
33.802	-116.0933	2.6
33.803	-116.0902	2.3
36.8358	-111.4985	2.8
38.7933	-122.7922	2.5
36.044	-117.8593	2.2
36.0455	-117.8615	2.1
36.0442	-117.8605	2.4
35.7265	-121.1083	2
40.303	-123.0485	2.6
45.1445	-122.7265	2.2
35.7282	-121.108	2.8
33.2532	-116.021	2.2
38.7927	-122.7783	2
36.0482	-117.8613	2.6
33.535	-116.4607	2.3
36.9615	-121.4543	2.8
32.8245	-115.6073	2
38.8367	-122.8033	2
35.6547	-119.9652	2.4
38.7888	-122.7357	2
32.1365	-115.2077	2.5
33.9697	-117.2175	2.1
31.225	-115.913	4
38.7878	-122.7633	2
33.8028	-116.0933	2
32.1937	-115.2498	2.2
39.7487	-123.9737	2.2
33.805	-116.0908	2.5
33.8067	-116.0928	2.3
33.8027	-116.0915	2.1
32.2485	-115.3422	2.3
32.2507	-115.3327	2.6
34.2725	-119.4983	2.7
42.5543	-120.4268	2.2
41.7895	-112.7395	2.2
39.6047	-121.5678	2.5
38.8202	-122.8237	2.2
38.8205	-122.8225	2.4
36.89	-112.424	2.8
34.0802	-118.7688	2
39.5482	-122.0113	2.8
33.5233	-116.4455	2.2
36.963	-121.4487	2.1
31.9957	-115.0497	2.9
34.2963	-119.5007	2
38.8358	-122.8267	2
32.9042	-115.502	2.2
40.9373	-123.4305	2
36.9597	-121.449	2.7
33.178	-115.6085	2.1
40.94	-123.4335	2.3
37.9224	-116.8203	2.55
38.6505	-122.7628	2.4
31.9902	-116.258	2.4
36.8205	-120.8758	2.7
36.8235	-120.8462	2.9
32.8913	-116.2735	2.1
36.6893	-121.3215	2.2
32.926	-115.5227	2
38.7728	-122.7353	2.4
36.2993	-120.8565	2.3
40.437	-126.261	5.1
32.1318	-115.175	2.4
39.0539	-118.1716	2.89
33.4878	-116.4407	2.4
40.5963	-124.4748	2.3
35.6398	-117.42	2
36.1895	-120.7608	2.2
37.5922	-118.7972	3.4
36.0082	-117.8063	2.1
39.6857	-121.973	2.4
35.7238	-121.1177	2.5
35.9357	-117.6703	2
36.2542	-120.8213	2.9
38.5665	-118.1698	2.07
34.0963	-116.754	2.3
36.4122	-120.9918	2.2
40.4165	-126.1673	2.8
33.4938	-116.4388	2
35.7247	-121.1128	2.4
35.7247	-121.1123	3.6
34.7195	-116.2965	2.1
40.3748	-124.4178	2.5
37.3287	-114.981	2.56
38.8227	-122.8245	2
36.5927	-121.2012	2.2
33.4898	-116.4373	2
38.6725	-112.2605	2
34.9335	-118.1597	2.3
36.0137	-117.8133	2.6
38.7558	-122.7195	2.5
33.492	-116.4385	2.3
34.0942	-119.244	2.8
33.4925	-116.4385	2.7
33.4922	-116.4443	2.2
33.4923	-116.4393	2.6
33.4945	-116.443	3.7
33.4948	-116.4428	2.1
33.4953	-116.4445	3.4
40.2378	-124.1598	2
35.9355	-117.6682	2.3
37.329	-118.318	2
33.5023	-116.4695	2.2
39.3408	-115.9573	2.13
31.9943	-116.273	3.3
44.3963	-121.0108	2.1
32.9048	-115.5267	2.6
34.2458	-116.7757	2.8
37.3362	-114.9687	3.43
38.815	-122.8187	2
36.8277	-121.5622	2.3
34.0557	-116.717	2.2
40.5673	-124.3832	2.2
40.5773	-124.4422	2.9
36.9352	-121.43	2.1
34.7193	-116.2947	2
36.9368	-121.431	3
36.162	-118.0783	2.2
32.278	-115.2828	2.4
44.4903	-112.7448	2.3
40.487	-124.2015	2.2
42.6022	-122.4067	2.7
40.2927	-124.3735	2.2
38.5533	-119.6185	2.6
36.6553	-121.2752	2.5
32.3805	-115.2192	2.4
36.6545	-121.2732	2.4
36.6542	-121.2727	2.6
38.8367	-122.808	2.7
39.424	-119.8557	2.01
40.2758	-124.481	2.1
39.428	-119.8561	2.2
42.6173	-122.4047	2.7
42.618	-122.4007	2.6
36.6173	-121.2225	2
40.6138	-124.9688	4.3
35.5853	-120.8395	2.8
37.578	-119.0002	2.1
39.6233	-120.0105	2.2
42.6138	-122.4015	2.5
37.577	-118.9997	2.3
42.6085	-122.405	2.3
42.612	-122.4102	3.1
32.6375	-115.726	2.1
37.6398	-118.9247	2.1
37.642	-118.9275	3.1
42.6213	-122.4033	2.6
39.6195	-120.0097	2.26
39.6213	-120.0103	2
39.6226	-120.0075	2.16
38.8362	-122.8255	2.1
33.4858	-116.449	2.1
40.1528	-123.0988	2.1
33.8897	-118.4078	2.3
37.0152	-113.5983	2.8
37.9855	-121.8427	2.4
39.6256	-119.9952	2.14
34.2207	-117.4262	2.5
44.8675	-117.0018	2.4
36.997	-112.3717	2.3
33.9873	-118.6907	2.2
39.6261	-120.0096	2.08
39.625	-120.0128	2.6
38.8228	-122.8295	2.2
36.1928	-120.7717	2
35.7192	-117.5177	2.5
37.411	-121.7532	2.1
32.6015	-115.7183	3.4
39.624	-120.0097	2.1
38.835	-122.8303	2
40.4343	-124.6998	2.8
35.0275	-118.9812	2
34.2905	-116.7377	2.1
35.9455	-117.665	2.8
33.4985	-116.4757	2.1
33.688	-117.4863	2
34.065	-119.0228	2.4
34.015	-118.209	2.8
32.1188	-115.1585	2.4
36.1498	-118.2425	2
37.754	-122.5725	2.5
33.3448	-116.355	2.9
37.8745	-113.0378	2.7
38.7878	-122.762	2.3
41.29	-123.4545	2.5
32.753	-115.4323	2.2
38.0824	-116.0171	2.14
40.3332	-124.4123	2.2
38.146	-111.2702	2.7
34.3548	-118.6165	2
33.5033	-116.4733	2
38.786	-122.7618	2.7
41.8793	-125.8915	2
31.114	-116.6402	2.7
32.288	-115.3488	2.3
40.7742	-111.9667	2
40.5337	-122.2548	2.1
34.388	-119.7125	2
39.6257	-120.0123	2.6
34.1222	-117.4903	2
31.9847	-116.3507	2.2
34.1115	-116.7257	3
34.0102	-117.179	2.1
39.5698	-123.0697	3.1
33.6482	-116.7575	2.1
32.2372	-115.3703	2.8
34.008	-117.1787	2.4
33.5102	-116.4745	2.2
33.4895	-116.5688	2.2
40.3562	-124.3973	2.2
33.3527	-116.4123	2
35.7797	-118.5145	2.3
40.2827	-125.3932	2.7
34.0478	-117.1197	2
34.0095	-117.1805	2.8
34.0107	-117.1805	2
37.3218	-122.1013	2
33.4897	-116.4437	2
40.337	-124.6672	2.6
33.919	-117.0823	2.9
33.5063	-116.4555	2
38.7737	-122.7127	2.5
38.6457	-119.553	3.1
33.8777	-116.2002	2.2
34.0108	-117.1803	2.2
38.7788	-122.756	2.3
36.0792	-117.8825	2
37.351	-119.5733	2
35.0315	-116.971	2.2
38.8107	-122.7778	2.8
38.8158	-122.7847	2.7
38.8082	-122.7812	2
38.8255	-122.7797	3
38.825	-122.7978	3.4
38.827	-122.7973	3.9
38.8123	-122.7862	4.5
36.0082	-117.8043	2.3
38.8272	-122.8033	2
33.5125	-116.4542	2.3
33.5135	-116.4528	2.2
38.0307	-118.0784	2.23
36.5563	-121.1507	2
33.5062	-116.4758	2.5
32.684	-115.81	2.3
35.9597	-117.9343	2.2
41.0148	-123.2358	2.3
38.8168	-122.8062	2
34.0103	-117.1813	2.4
38.0265	-118.0611	2.83
36.0297	-117.7753	2.1
36.0368	-117.623	2.1
38.007	-118.0678	2.05
33.5092	-116.465	2.1
31.2537	-115.6358	2.1
33.5127	-116.475	3.4
39.4607	-117.1973	2.64
33.5133	-116.4755	2.2
36.8585	-120.8703	2.1
33.4893	-116.465	2.1
33.5128	-116.4062	2.1
33.5167	-116.4685	2.3
38.8413	-122.8297	2
38.5211	-119.2668	2.65
39.4701	-117.249	2.34
34.0602	-117.2635	2.1
43.1521	-110.8733	2
33.5055	-116.4612	2
33.6657	-118.3937	2.7
40.2912	-124.4958	2.9
39.4117	-116.9999	2.68
34.006	-117.176	2.2
44.196	-125.9933	2.1
38.0363	-118.0555	2.13
34.9398	-116.8212	2
38.5211	-119.2739	2.33
38.5227	-119.269	2.81
33.5142	-116.4662	2.1
33.5087	-116.4618	2
33.5072	-116.4753	2.5
33.5185	-116.4783	2.5
33.5125	-116.456	2.3
33.5115	-116.4648	2.2
33.5053	-116.466	2.7
33.5243	-116.4358	2.4
33.4912	-116.448	2.8
33.547	-116.4098	2.1
33.5477	-116.4063	2
33.5445	-116.3982	2.2
33.5088	-116.4402	2.1
33.4882	-116.4332	2.2
33.5053	-116.4542	2.2
33.5102	-116.4693	2
33.5088	-116.4657	2
33.521	-116.4378	2.3
33.5252	-116.4278	2.2
33.5032	-116.4628	2.1
33.5123	-116.4658	2.4
33.5012	-116.4582	2
33.5308	-116.4385	2.4
33.527	-116.4422	2.4
33.5047	-116.4615	2
33.5128	-116.4565	2.1
33.5128	-116.4483	2.2
33.5127	-116.4663	2.2
33.508	-116.4475	3
33.5025	-116.4572	4.7
33.5073	-116.4552	2.1
33.507	-116.4558	2.2
33.503	-116.4595	2.2
33.5037	-116.4628	2.6
40.2997	-124.5503	2.1
33.9502	-118.8885	2.1
38.531	-122.2258	2.2
38.0212	-118.0685	3.05
40.496	-125.5297	2.8
32.0553	-115.0858	2.1
40.144	-123.8178	2.1
44.9875	-116.714	2.4
33.872	-116.1943	2.3
34.0333	-117.2465	2.8
34.0325	-117.2472	2.7
33.2812	-116.7797	2
36.8568	-121.5932	2.8
37.2383	-119.8653	2.1
37.6917	-123.0027	3.3
31.2298	-115.9048	3.2
37.7557	-122.566	2.7
41.8295	-122.317	2.1
38.4468	-111.8853	2.1
39.6952	-117.1778	2.42
40.4457	-124.6368	2.2
38.7545	-122.7312	3.3
32.5705	-115.687	2.4
38.814	-122.7798	2
38.8142	-122.786	2.5
38.8128	-122.7813	2.1
38.8125	-122.816	2
37.7123	-121.9147	2.2
38.8105	-122.813	2
40.2942	-121.0063	2
37.1087	-121.8407	2
35.501	-118.4035	2.3
36.568	-121.122	2.1
36.5695	-121.1213	2.1
40.3075	-121.1685	2.5
42.5491	-111.0783	2.2
39.6022	-121.5722	2.4
39.602	-121.572	2.4
33.703	-116.8252	2.2
40.3422	-121.1403	2.1
34.0358	-117.2485	2.1
34.0335	-117.2473	3.5
38.7962	-122.7855	2.1
31.8703	-114.9533	3
38.7972	-122.7863	2.7
38.5542	-119.6173	2.4
34.417	-119.3995	2
33.9328	-116.6248	2
40.3097	-124.6732	2.7
40.285	-124.6423	2.4
40.3123	-124.6685	4.2
33.5033	-116.456	2.3
38.5215	-122.3805	2.1
33.5905	-115.9633	3
40.4803	-126.1357	3
40.9002	-121.821	2.2
40.9003	-121.823	2.2
38.8098	-122.8258	2
40.3992	-125.6555	2.8
33.5103	-116.4757	2.2
37.2902	-109.2323	2
37.4417	-117.5157	2.12
33.5942	-115.964	3
39.4139	-117.2641	2
33.5902	-115.9647	2
40.6288	-123.5052	3
35.8208	-116.8013	2
35.8298	-116.7997	4.1
36.651	-121.272	2.4
37.3625	-120.016	2.1
32.689	-115.8257	2.6
38.4759	-118.131	2.29
32.6885	-115.8253	3.1
36.01	-120.5743	2.4
38.776	-122.7302	2
38.8225	-122.8067	2.9
37.3577	-119.9983	2.1
42.565	-110.973	3.9
32.3335	-115.359	2.4
38.8107	-122.7943	2.1
38.028	-118.0502	2.25
36.5578	-121.072	2
36.9337	-113.6323	2
38.1295	-118.2589	3.63
31.9497	-116.1125	2
38.0269	-118.0787	2
38.0272	-118.0704	2.01
37.1597	-114.7962	2.8
38.0237	-118.0646	4.05
38.8203	-122.804	2.5
38.5658	-119.5085	2.9
32.8998	-116.2378	2.1
38.9975	-118.367	2.11
32.3478	-115.3673	2.2
32.3525	-115.37	2.2
40.2798	-124.4938	2.1
43.22	-126.565	5.2
33.9953	-116.78	2
41.735	-110.6465	2.6
32.2162	-115.3098	2.3
36.4368	-121.017	2.4
32.802	-115.4493	2.3
34.0202	-117.2205	3.6
38.7927	-122.7983	2.2
37.1595	-118.6472	2.6
35.7627	-118.0063	2.2
36.0163	-115.3287	2.3
31.215	-115.917	4.2
38.7485	-123.8247	2.2
38.2853	-117.1737	2.02
36.4565	-121.0285	2.3
34.8517	-116.4055	2.1
38.0336	-118.0609	2.09
38.836	-122.8252	2
38.8153	-122.814	2.5
32.336	-115.3537	2.4
32.3443	-115.3358	2.2
38.7877	-122.7618	2.4
38.0297	-118.0623	3.52
37.5608	-121.9528	2.9
38.8062	-122.8105	2.2
36.4413	-120.618	2.2
38.8237	-122.8037	2
36.998	-121.4558	2
32.393	-115.4642	2.2
33.2923	-116.2315	2.3
38.5521	-118.1797	2.49
32.132	-117.6893	4
36.6065	-121.2095	2.1
38.8058	-122.809	2
36.5028	-116.5785	2
38.8118	-122.812	2.3
40.3755	-124.8938	2.8
34.3318	-116.4538	2.2
38.0226	-118.0932	2.34
40.2967	-124.5038	2.9
37.1478	-121.5413	3.2
38.021	-118.0659	2.24
41.2169	-117.4837	3.5
33.2318	-116.0563	3.6
36.7703	-112.4898	2.1
33.86	-116.495	2.3
38.9603	-122.6968	2
36.0623	-120.082	2.3
40.409	-127.035	4.3
38.8338	-122.8085	2
39.6367	-123.3572	2
31.2267	-115.9478	2.9
36.8642	-121.5982	2.1
36.0203	-117.7033	2
37.862	-121.7822	2.7
40.2142	-122.7865	2.1
40.3737	-124.3013	2.7
34.6272	-116.6217	2.8
40.793	-124.7548	2.6
33.1883	-115.9823	2
42.5963	-125.5705	2.2
37.9106	-114.4116	2.66
38.513	-122.6242	2.6
36.074	-117.9887	2.1
40.4227	-124.5973	2.2
38.972	-122.6985	2
33.0142	-116.311	3.4
41.9407	-112.8525	2.1
34.8895	-120.3137	2.3
32.1912	-115.225	2.4
37.74	-122.1557	2.6
34.3555	-116.1922	2
33.4237	-109.2326	3.3
38.7221	-119.5175	2.1
38.8305	-122.8043	2
38.0258	-118.246	2.15
32.2035	-115.2712	2.2
34.1698	-116.8037	2.6
38.0508	-118.0412	2.42
40.2291	-115.286	2.48
38.028	-118.0358	2.53
32.281	-115.4335	2.3
38.0394	-118.0324	2.04
38.0412	-118.0243	2.68
36.6063	-118.075	2.1
38.0258	-118.0901	2.02
39.5475	-122.6957	2.5
38.8117	-122.8097	2.3
38.4573	-122.0087	2
40.3922	-124.3102	2.9
38.0289	-118.0073	2.31
39.8703	-122.6887	2.7
39.6747	-123.5448	3.4
40.3468	-124.3155	2.6
40.3788	-124.2835	2.8
37.1018	-119.268	2.1
37.5388	-118.822	2.6
38.0432	-118.0253	2.11
35.3265	-118.5787	2.1
40.3405	-124.3562	2.5
35.5702	-118.5338	2.2
32.2007	-115.2573	2.4
34.5037	-119.1083	2
38.0388	-118.0202	2.03
34.7853	-118.6297	3
38.0418	-118.0376	2.11
38.8065	-122.8207	2.4
38.0304	-118.0398	2.31
31.8372	-116.2157	2.7
38.032	-118.0504	3.17
38.0313	-118.04	3.79
33.0862	-115.0038	2
36.626	-120.8165	2
32.2222	-115.2773	2.7
38.0413	-118.0381	2.54
38.036	-118.0234	2.52
38.0402	-118.0246	2.51
38.0322	-118.0521	3.51
38.0328	-118.0097	2.15
38.0273	-118.041	2.07
38.0446	-118.0455	2.43
32.2192	-115.2827	3.1
38.8378	-122.782	2
38.0446	-118.0455	2.46
38.0317	-118.0549	3.95
38.0213	-118.0546	3.62
38.0317	-118.0275	2.19
38.0302	-118.0302	2.63
36.5578	-121.0705	2
40.385	-124.487	2.4
38.0256	-118.0378	3.15
38.0261	-118.0376	3.52
38.0265	-118.0342	3.68
38.0367	-118.0256	2
38.0188	-118.0576	2.56
37.969	-118.023	3.7
38.039	-118.1027	3.74
38.0353	-118.032	2.74
38.0331	-118.0643	2.21
38.026	-118.033	3.32
38.0325	-118.0365	2.17
38.0358	-118.0454	2.37
38.0351	-118.0379	2.02
38.0321	-118.0338	2.02
38.0275	-118.081	2.61
38.0281	-118.0524	2.56
38.0364	-118.0904	2.67
38.0283	-118.0525	5.06
34.7812	-118.6295	3
37.9247	-112.4638	2.2
36.5483	-121.1388	2.2
36.5003	-116.5793	2.6
35.9662	-121.0343	2.4
44.6515	-114.381	2.8
38.815	-122.8208	2.9
37.561	-118.8485	2.3
36.6203	-121.2252	2.1
37.5718	-118.8673	2
38.7658	-122.7397	2.6
38.7883	-122.762	2.8
38.5548	-119.6085	2.1
38.5572	-119.617	2.6
40.6092	-125.3253	3.1
33.5805	-116.4872	2.1
38.4395	-122.5122	2
35.8657	-121.9195	3
38.8148	-122.8237	2
38.7888	-122.7778	2.2
40.1882	-122.786	2
38.8193	-122.789	2
38.5605	-119.616	2.1
38.8127	-122.8192	3
36.8853	-121.6045	2
38.3675	-121.954	2.1
38.446	-122.0288	2
37.4579	-114.7947	2.45
33.2312	-119.2112	2.7
40.4165	-124.3927	2
33.3852	-116.396	2.3
38.4346	-116.4406	2.64
33.185	-115.6012	2.7
37.786	-113.1253	2.8
32.369	-115.2273	2.3
37.7732	-113.129	3.7
34.5685	-120.4995	2
37.7933	-113.1148	2.2
40.6538	-122.4267	2.2
37.7648	-113.1352	2.1
37.7692	-113.1378	2.4
37.7883	-113.1242	3.5
37.804	-113.1058	3.1
37.799	-113.115	2
37.406	-118.6	3
38.8473	-122.7817	2
33.8498	-116.8663	2
37.3895	-118.6785	2.4
37.3857	-118.6765	2.6
39.054	-121.7247	2.1
37.7835	-113.1282	2.7
32.4497	-115.5573	2
36.5915	-121.0515	2.7
40.1672	-121.1212	2.6
34.007	-117.1665	2.1
38.8298	-122.8327	2.8
37.2044	-114.7318	2
40.452	-126.006	3.5
38.8275	-122.8005	2.2
40.8143	-123.4602	2
38.1227	-115.0367	2.6
38.7892	-122.7425	2.9
44.5375	-114.3845	2.2
37.3477	-121.7088	2.5
43.2861	-110.9576	2
35.8065	-118.5025	2
36.455	-120.475	2.8
36.7827	-122.0898	2.5
31.872	-116.1997	2.5
